0,0.0
1,0.0
0,0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.6687725631768952
20,0.6687725631768952
21,0.6687725631768952
22,0.6687725631768952
23,0.6687725631768952
24,0.6687725631768952
25,0.6687725631768952
26,0.6687725631768952
27,0.6687725631768952
28,0.6687725631768952
29,5.0
30,5.0
31,5.0
32,4.331227436823105
33,4.331227436823105
34,4.331227436823105
35,3.6624548736462095
36,3.6624548736462095
37,3.6624548736462095
38,3.6624548736462095
39,10.000000000000002
40,10.000000000000002
41,10.000000000000002
42,7.006317689530686
43,7.006317689530686
44,7.006317689530686
45,4.012635379061372
46,4.012635379061372
47,4.012635379061372
48,4.012635379061372
49,6.0
50,6.0
51,6.0
52,5.649819494584838
53,5.649819494584838
54,5.649819494584838
55,5.299638989169676
56,5.299638989169676
57,5.299638989169676
58,5.299638989169676
59,7.9557761732852
60,7.9557761732852
61,7.9557761732852
62,6.000000000000001
63,6.000000000000001
64,6.000000000000001
65,4.044223826714801
66,4.044223826714801
67,4.044223826714801
68,4.044223826714801
69,7.170577617328519
70,7.170577617328519
71,7.170577617328519
72,5.432310469314079
73,5.432310469314079
74,5.432310469314079
75,3.694043321299639
76,3.694043321299639
77,3.694043321299639
78,3.694043321299639
79,2.2382671480144403
80,2.2382671480144403
81,2.2382671480144403
82,2.2382671480144403
83,2.2382671480144403
84,2.2382671480144403
85,2.2382671480144403
86,2.2382671480144403
87,2.2382671480144403
88,2.2382671480144403
89,1.5
90,1.5
91,1.5
92,1.0
93,1.0
94,1.0
95,0.5
96,0.5
97,0.5
98,0.5
