20,-50,-79.75
0,-30,-64.75
40,-30,-52.25
-10,-20,-37.25
20,-30,-29.75
-30,-60,-27.25
50,-10,-27.25
50,-40,-19.75
-30,-30,-14.75
20,-50,-7.25
60,-70,-7.25
60,-20,2.75
40,-50,15.25
-30,-50,17.75
10,-50,30.25
30,-20,30.25
50,-60,42.75
-20,-60,47.75
-10,-70,75.25
