-10,40,27.5
20,40,32.5
10,10,35.0
-30,20,42.5
40,60,45.0
10,-20,47.5
0,60,57.5
-40,-10,60.0
-10,0,60.0
30,30,60.0
0,30,62.5
-30,-40,67.5
-40,20,72.5
-30,50,72.5
20,0,72.5
50,50,72.5
0,-30,75.0
20,60,82.5
-10,70,85.0
40,20,87.5
-20,0,92.5
-10,30,92.5
-20,-30,97.5
20,-20,97.5
-50,30,100.0
-40,60,100.0
20,40,105.0
10,80,107.5
10,10,110.0
-10,50,115.0
-20,80,117.5
-20,20,120.0
-10,-10,122.5
-40,50,130.0
20,50,135.0
0,80,140.0
10,20,142.5
-10,50,150.0
