-160,0,0.0
-150,-30,10.0
-160,20,22.5
-150,50,22.5
-120,-40,22.5
-170,-10,27.5
-130,-10,30.0
-120,60,30.0
-90,60,40.0
-150,-30,42.5
-110,10,47.5
-170,10,50.0
-160,40,52.5
-140,10,52.5
-120,-30,52.5
-120,40,52.5
-120,70,65.0
-90,40,65.0
-90,70,70.0
-160,-10,72.5
-130,-10,75.0
-120,20,75.0
-160,20,77.5
-140,50,77.5
-110,60,92.5
-100,30,97.5
-140,10,100.0
-130,40,105.0
-90,60,115.0
-110,40,127.5
